Run	Assay_Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center_Name	Collection_date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_continent_or_ocean	geo_loc_name	Altitude/Depth	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample_Name	SRA Study	BioSampleModel	lat_lon	Library Name	env_biome	env_feature	env_material	Investigation_type	project_name	Host	sample_title	Description	env_type
SRR20285000	WGS	148	5839176786	PRJNA858396	SAMN29714508	3818827360	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-04	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX16318590	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	XW1	SRP386918	Metagenome or environmental	32.06 N 118.8 E	XW1									air
SRR20285010	WGS	148	5887672862	PRJNA858396	SAMN29714499	3799826385	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-04	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX16318580	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-20T00:00:00Z	TH1	SRP386918	Metagenome or environmental	23.15 N 113.36 E	TH1									air
SRR20285020	WGS	148	5692319732	PRJNA858396	SAMN29714490	3728818503	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-04	public	sra,fastq	gs,s3,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX16318570	China	Asia	China: Beijing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PKU1	SRP386918	Metagenome or environmental	39.99 N 116.36 E	PKU1									air
SRR20285026	WGS	148	5907840174	PRJNA858396	SAMN29714485	3897717601	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-04	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX16318564	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PK1	SRP386918	Metagenome or environmental	32.12 N 118.42 E	PK1									air
SRR20285030	WGS	149	4054536824	PRJNA858396	SAMN29714481	2561243737	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-04	public	fastq,sra	s3,ncbi,gs	gs.US,s3.us-east-1,ncbi.public	SRX16318560	Malaysia	Asia	Malaysia: Bachok		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	M1	SRP386918	Metagenome or environmental	6.01 N 102.43 E	M1									air
SRR20285035	WGS	148	5901531026	PRJNA858396	SAMN29714476	3848527979	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-04	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX16318555	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	LS1	SRP386918	Metagenome or environmental	31.33 N 119.01 E	LS1									air
SRR20285045	WGS	148	5918264784	PRJNA858396	SAMN29714467	3867504121	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-04	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX16318545	China	Asia	China: Beijing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	HS1	SRP386918	Metagenome or environmental	22.71 N 112.92 E	HS1									air
ERR2586107	WGS	501	9063282115	PRJEB26788	SAMEA4668143	4499165807	MPIC (MAX-PLANCK-INSTITUTE FOR CHEMISTRY, GERMANY)	2016-07	public	fastq,sra	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	ERX2602904	Barbados	North America			Illumina HiSeq 2500	PAIRED	unspecified	METAGENOMIC	air metagenome	ILLUMINA	2021-05-19T00:00:00Z	2612_N_L001_Bb10_23	ERP108804		13.165 N 59.432 W	2612_N_L001	air	air	air	metagenome	Shotgun_Metagenomics				air
ERR2586108	WGS	501	8977176719	PRJEB26788	SAMEA4668144	4467184910	MPIC (MAX-PLANCK-INSTITUTE FOR CHEMISTRY, GERMANY)	2016-07	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	ERX2602905	Barbados	North America			Illumina HiSeq 2500	PAIRED	unspecified	METAGENOMIC	air metagenome	ILLUMINA	2021-05-19T00:00:00Z	2612_N_L002_Bb10_23	ERP108804		13.165 N 59.432 W	2612_N_L002	air	air	air	metagenome	Shotgun_Metagenomics				air
SRR20284989	WGS	148	5167433028	PRJNA858396	SAMN29714455	3406439779	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	sra,fastq	gs,s3	s3.us-east-1,gs.US	SRX16318601	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-20T00:00:00Z	CH2	SRP386918	Metagenome or environmental	23.65 N 113.63 E	CH2									air
SRR20284999	WGS	149	6345722278	PRJNA858396	SAMN29714509	3884270696	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	sra,fastq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX16318591	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	XW2	SRP386918	Metagenome or environmental	32.06 N 118.9 E	XW2									air
SRR20285009	WGS	148	4955208384	PRJNA858396	SAMN29714500	3262800477	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX16318581	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-20T00:00:00Z	TH2	SRP386918	Metagenome or environmental	23.15 N 113.37 E	TH2									air
SRR20285019	WGS	149	5555889348	PRJNA858396	SAMN29714491	3569141638	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	fastq,sra	s3,ncbi,gs	ncbi.public,s3.us-east-1,gs.US	SRX16318571	China	Asia	China: Beijing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PKU2	SRP386918	Metagenome or environmental	39.99 N 116.37 E	PKU2									air
SRR20285024	WGS	149	6597366382	PRJNA858396	SAMN29714486	4122968094	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX16318566	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PK2	SRP386918	Metagenome or environmental	32.12 N 118.43 E	PK2									air
SRR20285029	WGS	149	6177046796	PRJNA858396	SAMN29714482	3915902654	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	sra,fastq	gs,s3	s3.us-east-1,gs.US	SRX16318561	Malaysia	Asia	Malaysia: Bachok		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	M2	SRP386918	Metagenome or environmental	6.01 N 102.44 E	M2									air
SRR20285034	WGS	148	5851617456	PRJNA858396	SAMN29714477	3877048306	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	sra,fastq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX16318556	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	LS2	SRP386918	Metagenome or environmental	31.33 N 119.02 E	LS2									air
SRR20285044	WGS	148	5943219418	PRJNA858396	SAMN29714468	3954386944	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-07	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX16318546	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	HS2	SRP386918	Metagenome or environmental	22.71 N 112.93 E	HS2									air
ERR2586109	WGS	501	8418049130	PRJEB26788	SAMEA4668145	4140018373	MPIC (MAX-PLANCK-INSTITUTE FOR CHEMISTRY, GERMANY)	2016-08	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	ERX2602906	Barbados	North America			Illumina HiSeq 2500	PAIRED	unspecified	METAGENOMIC	air metagenome	ILLUMINA	2021-05-19T00:00:00Z	2612_O_L001_Bb33_38	ERP108804		13.165 N 59.432 W	2612_O_L001	air	air	air	metagenome	Shotgun_Metagenomics				air
ERR2586110	WGS	501	8332682153	PRJEB26788	SAMEA4668146	4107521180	MPIC (MAX-PLANCK-INSTITUTE FOR CHEMISTRY, GERMANY)	2016-08	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	ERX2602907	Barbados	North America			Illumina HiSeq 2500	PAIRED	unspecified	METAGENOMIC	air metagenome	ILLUMINA	2021-05-19T00:00:00Z	2612_O_L002_Bb33_38	ERP108804		13.165 N 59.432 W	2612_O_L002	air	air	air	metagenome	Shotgun_Metagenomics				air
ERR2586115	WGS	501	1814846999	PRJEB26788	SAMEA4668151	909607853	MPIC (MAX-PLANCK-INSTITUTE FOR CHEMISTRY, GERMANY)	2016-08	public	sra,fastq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	ERX2602912	Barbados	North America			Illumina HiSeq 2500	PAIRED	unspecified	METAGENOMIC	air metagenome	ILLUMINA	2021-05-19T00:00:00Z	2612_R_L001_NC	ERP108804		13.165 N 59.432 W	2612_R_L001	air	air	air	metagenome	Shotgun_Metagenomics				air
SRR20284998	WGS	149	6286116002	PRJNA858396	SAMN29714510	3846985164	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	sra,fastq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX16318592	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	XW3	SRP386918	Metagenome or environmental	32.06 N 118.10 E	XW3									air
SRR20285008	WGS	148	5878585358	PRJNA858396	SAMN29714501	3832309266	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX16318582	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-20T00:00:00Z	TH3	SRP386918	Metagenome or environmental	23.15 N 113.38 E	TH3									air
SRR20285018	WGS	149	6026722266	PRJNA858396	SAMN29714492	3992703494	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	sra,fastq	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX16318572	China	Asia	China: Beijing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PKU3	SRP386918	Metagenome or environmental	39.99 N 116.38 E	PKU3									air
SRR20285023	WGS	149	6285107414	PRJNA858396	SAMN29714487	3783028843	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX16318567	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PK3	SRP386918	Metagenome or environmental	32.12 N 118.44 E	PK3									air
SRR20285028	WGS	149	6152681330	PRJNA858396	SAMN29714483	3921247394	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	sra,fastq	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX16318562	Malaysia	Asia	Malaysia: Bachok		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	M3	SRP386918	Metagenome or environmental	6.01 N 102.45 E	M3									air
SRR20285033	WGS	148	5931253946	PRJNA858396	SAMN29714478	3944264020	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	sra,fastq	s3,gs,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX16318557	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	LS3	SRP386918	Metagenome or environmental	31.33 N 119.03 E	LS3									air
SRR20285043	WGS	148	5568206578	PRJNA858396	SAMN29714469	3708322805	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	fastq,sra	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX16318547	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	HS3	SRP386918	Metagenome or environmental	22.71 N 112.94 E	HS3									air
SRR20285057	WGS	148	6034820520	PRJNA858396	SAMN29714456	3932807402	THE HONG KONG POLYTECHNIC UNIVERSITY	2016-10	public	fastq,sra	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX16318533	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-20T00:00:00Z	CH3	SRP386918	Metagenome or environmental	23.65 N 113.64 E	CH3									air
SRR20284991	WGS	149	5136730810	PRJNA858396	SAMN29714516	3466752337	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	fastq,sra	ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1	SRX16318599	China	Asia	China: Mount Everest		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	ZF4	SRP386918	Metagenome or environmental	28.21 N 86.59 E	ZF4									air
SRR20284997	WGS	149	6307516286	PRJNA858396	SAMN29714511	3864187063	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX16318593	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	XW4	SRP386918	Metagenome or environmental	32.06 N 118.11 E	XW4									air
SRR20285007	WGS	148	5922296862	PRJNA858396	SAMN29714502	3907527662	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	fastq,sra	s3,gs,ncbi	gs.US,s3.us-east-1,ncbi.public	SRX16318583	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-20T00:00:00Z	TH4	SRP386918	Metagenome or environmental	23.15 N 113.39 E	TH4									air
SRR20285017	WGS	148	5890807524	PRJNA858396	SAMN29714493	3909853783	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	fastq,sra	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	SRX16318573	China	Asia	China: Beijing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PKU4	SRP386918	Metagenome or environmental	39.99 N 116.39 E	PKU4									air
SRR20285022	WGS	148	5869034132	PRJNA858396	SAMN29714488	3885298882	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX16318568	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	PK4	SRP386918	Metagenome or environmental	32.12 N 118.45 E	PK4									air
SRR20285032	WGS	148	6002300046	PRJNA858396	SAMN29714479	3915377829	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX16318558	China	Asia	China: Nanjing		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	LS4	SRP386918	Metagenome or environmental	31.33 N 119.04 E	LS4									air
SRR20285042	WGS	148	5902936932	PRJNA858396	SAMN29714470	3929016832	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX16318548	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-18T00:00:00Z	HS4	SRP386918	Metagenome or environmental	22.71 N 112.95 E	HS4									air
SRR20285056	WGS	148	5732625264	PRJNA858396	SAMN29714457	3722119864	THE HONG KONG POLYTECHNIC UNIVERSITY	2017-01	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX16318534	China	Asia	China: Guangzhou		Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2022-07-20T00:00:00Z	CH4	SRP386918	Metagenome or environmental	23.65 N 113.65 E	CH4									air
SRR17686880	WGS	302	12968835830	PRJNA793509	SAMN24541584	4302460737	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	sra,fastq	s3,ncbi,gs	ncbi.public,s3.us-east-1,gs.US	SRX13850124	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	A4-10	SRP356045	MIGS/MIMS/MIMARKS.water,MIMS.me	62.21 S 58.91 W	A4-10									marine
SRR17686853	WGS	302	7299141586	PRJNA793509	SAMN24541574	2385267262	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	sra,fastq	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX13850151	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2022-07-02T00:00:00Z	W10	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.16 S 58.94 W	W10									freshwater
SRR17686854	WGS	302	8561486788	PRJNA793509	SAMN24541573	2743889860	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	gs,s3,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX13850150	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2022-07-02T00:00:00Z	W9	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.19 S 58.87 W	W9									freshwater
SRR17686855	WGS	302	7933384470	PRJNA793509	SAMN24536024	2618175143	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX13850149	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2022-07-02T00:00:00Z	W8	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.21 S 58.94 W	W8									freshwater
SRR17686856	WGS	302	6568555568	PRJNA793509	SAMN24535030	2132061223	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX13850148	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2022-07-02T00:00:00Z	W7	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.17 S 58.92 W	W7									freshwater
SRR17686857	WGS	302	7352701286	PRJNA793509	SAMN24535029	2397251956	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	sra,fastq	gs,s3,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX13850147	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2022-07-02T00:00:00Z	W6	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.18 S 58.88 W	W6									freshwater
SRR17686858	WGS	302	6697825158	PRJNA793509	SAMN24535028	2226324826	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX13850146	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2022-07-02T00:00:00Z	W5	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.19 S 58.93 W	W5									freshwater
SRR17686859	WGS	302	12968742210	PRJNA793509	SAMN24541644	4216574695	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	s3,gs,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX13850145	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G5-5	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.23 S 58.93 W	G5-5									marine
SRR17686860	WGS	302	12498875510	PRJNA793509	SAMN24541643	4066425614	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	sra,fastq	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	SRX13850144	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G5-30	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.23 S 58.93 W	G5-30									marine
SRR17686861	WGS	302	13045328504	PRJNA793509	SAMN24541642	4222558075	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX13850143	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G5-20	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.23 S 58.93 W	G5-20									marine
SRR17686862	WGS	302	13003296748	PRJNA793509	SAMN24541641	4254419342	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	gs,s3,ncbi	gs.US,s3.us-east-1,ncbi.public	SRX13850142	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G5-10	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.23 S 58.93 W	G5-10									marine
SRR17686863	WGS	302	16904114780	PRJNA793509	SAMN24541640	5481053993	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	gs,s3,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX13850141	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G5-0	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.23 S 58.93 W	G5-0									marine
SRR17686864	WGS	302	12896016986	PRJNA793509	SAMN24541639	4196457005	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	sra,fastq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX13850140	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G4-5	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.22 S 58.94 W	G4-5									marine
SRR17686865	WGS	302	12938899778	PRJNA793509	SAMN24541638	4196946641	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX13850139	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G4-10	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.22 S 58.94 W	G4-10									marine
SRR17686866	WGS	302	14005754038	PRJNA793509	SAMN24541628	4488337489	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX13850138	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G4-0	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.22 S 58.94 W	G4-0									marine
SRR17686867	WGS	302	13653324870	PRJNA793509	SAMN24541627	4464454750	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	sra,fastq	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX13850137	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G3-5	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.22 S 58.95 W	G3-5									marine
SRR17686868	WGS	302	7570652572	PRJNA793509	SAMN24535027	2488766429	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX13850136	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2022-07-02T00:00:00Z	W4	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.19 S 58.98 W	W4									freshwater
SRR17686869	WGS	302	13039033918	PRJNA793509	SAMN24541594	4233344610	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	sra,fastq	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX13850135	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G3-0	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.22 S 58.95 W	G3-0									marine
SRR17686870	WGS	302	12973313584	PRJNA793509	SAMN24541593	4176172573	INSTITUTE OF MEDICINAL BIOTECHNOLOGY, CHINESE ACAD	2017-01	public	fastq,sra	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	SRX13850134	uncalculated	Antarctica	Antarctica: King George island		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	seawater metagenome	ILLUMINA	2022-07-02T00:00:00Z	G2-0	SRP356045	MIMS.me,MIGS/MIMS/MIMARKS.water	62.22 S 58.95 W	G2-0									marine
